"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","batch_size","class_weight","clf__C","clf__activation","clf__alpha","clf__batch_size","clf__class_weight","clf__colsample_bytree","clf__criterion","clf__hidden_layer_sizes","clf__learning_rate","clf__learning_rate_init","clf__max_depth","clf__max_features","clf__max_iter","clf__min_samples_leaf","clf__min_samples_split","clf__n_estimators","clf__penalty","clf__reg_alpha","clf__reg_lambda","clf__solver","clf__subsample","cv","dataset","dropout","epochs","hidden_layers","l2","lr","model","search_n_iter","val_accuracy","val_auc","val_f1","val_precision","val_recall"
"2025-08-13 00:44:24","11.8s","d0f741eae50f4df2b8399372ecdec9f8","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","80","(128,)","0.001","0.001","mlp","","0.7746835443037975","0.8796937277113488","0.7664041994750656","0.6854460093896714","0.8690476190476191"
"2025-08-13 00:44:12","11.7s","9c7810e2f9504074a33c33b2dd058401","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128,)","0.001","0.001","mlp","","0.7746835443037975","0.8882945248584014","0.7651715039577837","0.6872037914691943","0.8630952380952381"
"2025-08-13 01:45:07","14.7s","698906f792d5465ab2c5ec2de001beb2","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128, 64, 32)","0.0001","0.001","mlp","","0.8025316455696202","0.8332022236207258","0.7650602409638555","0.774390243902439","0.7559523809523809"
"2025-08-13 00:59:27","12.1s","40ab3fff34724997aa4160b4d01db983","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128,)","0.001","0.0005","mlp","","0.7746835443037975","0.8378435074470317","0.7639257294429708","0.6889952153110048","0.8571428571428571"
"2025-08-13 00:42:50","12.1s","208bc87d37b548a68aec85a91a636967","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","80","(128,)","0.0001","0.0005","mlp","","0.8151898734177215","0.8658485420599958","0.7637540453074435","0.8368794326241135","0.7023809523809523"
"2025-08-13 01:49:25","14.9s","c8eaeb482e7245d9ae83d7b6e5b9b693","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128, 64, 32)","0.001","0.0005","mlp","","0.779746835443038","0.8167872876022656","0.7629427792915532","0.7035175879396985","0.8333333333333334"
"2025-08-13 01:17:06","12.9s","23ffbeca0a394f4eb72e0f43b58789cd","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128, 64)","1e-05","0.001","mlp","","0.7772151898734178","0.8474145164673799","0.7621621621621621","0.698019801980198","0.8392857142857143"
"2025-08-13 01:43:40","14.7s","c1c4fa4224ce4484816a1f786ed0f5f8","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128, 64, 32)","1e-05","0.0005","mlp","","0.7670886075949367","0.8262271869100062","0.7616580310880828","0.6743119266055045","0.875"
"2025-08-13 00:56:18","11.8s","19320ca36d2a43e0b579d32dc725b158","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128,)","0.0001","0.001","mlp","","0.7620253164556962","0.8786972938955318","0.7614213197969544","0.6637168141592921","0.8928571428571429"
"2025-08-13 01:39:20","14.7s","c871da3c0129414696136d9380d30fdf","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(128, 64, 32)","0.001","0.001","mlp","","0.769620253164557","0.8727973568281938","0.7611548556430447","0.6807511737089202","0.8630952380952381"
"2025-08-13 01:33:21","14.7s","09dc68a58f5d453e998cd5afcd9596df","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","40","(128, 64, 32)","1e-05","0.001","mlp","","0.7772151898734178","0.8433501153765471","0.7608695652173915","0.7","0.8333333333333334"
"2025-08-13 01:29:25","13.8s","8c172af118614504bbf31cb466f5bf84","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128, 64, 32)","0.0001","0.0005","mlp","","0.7772151898734178","0.822084119991609","0.7608695652173915","0.7","0.8333333333333334"
"2025-08-13 01:14:28","13.1s","f32c1e321f004b0e87c454246b05d647","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","40","(128, 64)","0.001","0.001","mlp","","0.759493670886076","0.8727186910006293","0.7607052896725441","0.6593886462882096","0.8988095238095238"
"2025-08-13 00:27:12","12.1s","5ee7b51a43a34d73a9aaafb63f2cd90c","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(64,)","0.0001","0.001","mlp","","0.7848101265822784","0.8236836584854206","0.7592067988668556","0.7243243243243244","0.7976190476190477"
"2025-08-13 01:23:53","13.2s","791781be026142efbcceca7f5863578b","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128, 64)","0.001","0.0005","mlp","","0.7670886075949367","0.8282987203692049","0.7591623036649215","0.677570093457944","0.8630952380952381"
"2025-08-13 01:39:35","14.4s","78706809a4bb412bb7f062424d3fc121","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","40","(128, 64, 32)","0.001","0.001","mlp","","0.7746835443037975","0.8407016991818754","0.7588075880758808","0.6965174129353234","0.8333333333333334"
"2025-08-13 01:17:19","13.1s","cbe9a12dedae46d0af13513e56083a59","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","80","(128, 64)","1e-05","0.001","mlp","","0.7645569620253164","0.839574155653451","0.7584415584415585","0.6728110599078341","0.8690476190476191"
"2025-08-13 01:42:57","14.5s","05fede3dbb43436ba2d88cea396b6d37","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","80","(128, 64, 32)","1e-05","0.001","mlp","","0.7670886075949367","0.8115428990979652","0.7578947368421052","0.6792452830188679","0.8571428571428571"
"2025-08-13 01:12:17","12.7s","8effb072ec644be9a9b2f96086acbf84","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(128, 64)","0.0001","0.001","mlp","","0.7746835443037975","0.8449496538703587","0.7574931880108992","0.6984924623115578","0.8273809523809523"
"2025-08-13 01:17:32","12.8s","6ebc49923961408eacd1178f12b00464","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128, 64)","1e-05","0.001","mlp","","0.7645569620253164","0.8613908118313405","0.7571801566579635","0.6744186046511628","0.8630952380952381"
"2025-08-13 01:24:19","12.8s","411cf680aff94c4c8db8186446ec36f9","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(128, 64)","0.001","0.0005","mlp","","0.7949367088607595","0.8509807006503041","0.7567567567567568","0.7636363636363637","0.75"
"2025-08-13 00:36:55","11.9s","ccf66c5083614f99a3e05e4a9e029e20","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(64,)","0.001","0.001","mlp","","0.7848101265822784","0.8242867631634152","0.7564469914040115","0.7292817679558011","0.7857142857142857"
"2025-08-13 00:24:39","12.1s","fbf155b26def48768bb1e229e2cc4129","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(64,)","1e-05","0.001","mlp","","0.7848101265822784","0.8000576882735473","0.7564469914040115","0.7292817679558011","0.7857142857142857"
"2025-08-13 00:29:59","11.9s","e08ce0c2c50e4e14950dbdb56969f23a","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(64,)","0.001","0.001","mlp","","0.7645569620253164","0.8386301657226767","0.7559055118110235","0.676056338028169","0.8571428571428571"
"2025-08-13 01:09:53","13.5s","c69c40997d5a4431ae64753c24834f59","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","40","(128, 64)","1e-05","0.0005","mlp","","0.7772151898734178","0.8454216488357458","0.7555555555555556","0.7083333333333334","0.8095238095238095"
"2025-08-13 00:39:29","11.8s","914c1cc6d0f64009afffae8e23bf1176","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128,)","1e-05","0.001","mlp","","0.7620253164556962","0.8560153136144325","0.7552083333333334","0.6712962962962963","0.8630952380952381"
"2025-08-13 01:11:25","13.4s","fd3c02e1ec864b82911f646f0ce3ff60","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(128, 64)","0.0001","0.001","mlp","","0.7468354430379747","0.881267044262639","0.7549019607843137","0.6416666666666667","0.9166666666666666"
"2025-08-13 01:02:35","12.6s","de613df76dca4653bdf21b0d1836da64","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","80","(128, 64)","1e-05","0.0005","mlp","","0.7873417721518987","0.8042269771344661","0.7543859649122806","0.7413793103448276","0.7678571428571429"
"2025-08-13 00:51:43","12.0s","ef2fb732bfcc4febbb4902da0e05c1a1","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(128,)","0.001","0.001","mlp","","0.7822784810126582","0.8467065240192994","0.7542857142857142","0.7252747252747253","0.7857142857142857"
"2025-08-13 01:30:20","14.3s","1c5d05f0568b4e1f9223731e9741ec12","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128, 64, 32)","0.001","0.001","mlp","","0.7772151898734178","0.8528686805118524","0.7541899441340782","0.7105263157894737","0.8035714285714286"
"2025-08-13 01:28:14","13.7s","c42dbd56dec0457ebb7bb870bcefda24","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","80","(128, 64, 32)","0.0001","0.001","mlp","","0.7772151898734178","0.8616530312565555","0.7541899441340782","0.7105263157894737","0.8035714285714286"
"2025-08-13 01:38:23","14.3s","d8b6487f32644d25a14fed15ff60c162","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(128, 64, 32)","0.0001","0.0005","mlp","","0.7670886075949367","0.8086322634780785","0.7540106951871658","0.6844660194174758","0.8392857142857143"
"2025-08-13 01:28:55","15.5s","ba8fb9d842b8470083f87cb7400e48ff","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128, 64, 32)","0.0001","0.0005","mlp","","0.7620253164556962","0.8533406754772395","0.7539267015706805","0.6728971962616822","0.8571428571428571"
"2025-08-13 00:34:08","12.0s","225a117fe4134e74ac0c7cf649e74f77","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(64,)","0.0001","0.001","mlp","","0.7620253164556962","0.8108611285924062","0.7539267015706805","0.6728971962616822","0.8571428571428571"
"2025-08-13 01:07:44","12.7s","930bba2bf2b74433828a51577df69fce","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128, 64)","0.001","0.0005","mlp","","0.7569620253164557","0.8400199286763164","0.7538461538461538","0.6621621621621622","0.875"
"2025-08-13 01:27:05","13.5s","8fe490ea967842e2b267ed440cccd29e","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128, 64, 32)","1e-05","0.0005","mlp","","0.7924050632911392","0.8313666876442207","0.7530120481927711","0.7621951219512195","0.7440476190476191"
"2025-08-13 01:14:41","13.0s","9925376960d6407686f01ee006c4a825","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(128, 64)","0.001","0.001","mlp","","0.7518987341772152","0.8887140759387456","0.7525252525252525","0.6535087719298246","0.8869047619047619"
"2025-08-13 00:58:28","12.0s","eea9b4237247498db680f9ee1aa3cb1e","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","80","(128,)","0.001","0.001","mlp","","0.7544303797468355","0.8502727082022236","0.7506426735218509","0.6606334841628959","0.8690476190476191"
"2025-08-13 01:11:51","12.9s","1ff21fb0ceec4eb798711c9210ded778","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.2","80","(128, 64)","0.0001","0.001","mlp","","0.7518987341772152","0.8548091042584435","0.75","0.65625","0.875"
"2025-08-13 00:45:23","11.6s","35dc7bcc0b324457a98476171424a3bf","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(128,)","0.001","0.0005","mlp","","0.7620253164556962","0.8179148311306902","0.7499999999999999","0.6778846153846154","0.8392857142857143"
"2025-08-13 01:29:10","14.4s","7ba9cac052f9486c81e2f3e25303e202","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","80","(128, 64, 32)","0.0001","0.0005","mlp","","0.7544303797468355","0.8516362492133417","0.7493540051679586","0.6621004566210046","0.8630952380952381"
